state,town,college1990,male1990,black1990,hisp1990,income1990,logincome1990,subrf2000,gopvoteshare1992,gopvoteshare1996,gopvoteshare2000
Oh,Claridon,0.163228154,0.508824646,0.004813032,0.014068863,3.483299971,1.247980112,NA,NA,0.568121104,0.62137931
Oh,Huntsburg,0.114424407,0.494322479,0.015518546,0,3.287199974,1.190036131,10.05499288,NA,0.570458404,0.67037037
Oh,Middlefield,0.05520102,0.483441502,0.00598902,0.000499085,1.871213913,0.626587372,NA,NA,0.520915549,0.619169329
Oh,Montville,0.075278811,0.518058002,0.030787447,0,3.5,1.252762968,10.05499288,NA,0.513552068,0.583606557
Oh,Munson,0.314181238,0.479307353,0.014447885,0.006707946,5.257100105,1.659579564,0,NA,0.630028736,0.656613915
Oh,Newbury,0.188710123,0.499732673,0.004078014,0.005141844,3.726599932,1.315496271,NA,NA,0.547483589,0.59913012
Oh,Parkman,0.061042525,0.49659422,0.001293661,0.002910737,2.813499928,1.034429234,7.883457839,NA,0.62358643,0.701550388
Oh,Russell,0.458181828,0.498841971,0.003919472,0,5.988100529,1.789774255,0,NA,0.653813379,0.656648452
Oh,Thompson,0.067059688,0.481916815,0,0.00270514,3.214300156,1.167609653,10.05499288,NA,0.490272374,0.569536424
Oh,Bath,0.252397567,0.501342893,0.010632014,0.01033668,3.668800116,1.299864665,12.26273179,NA,0.561591914,0.618644068
Oh,Beavercreek,0.372866154,0.49662903,0.009868971,0.010370784,2.549945831,0.936072116,12.26273179,NA,0.621572986,0.655834699
Oh,Bellbrook,0.292941451,0.502073407,0.002463433,0.006004619,4.75,1.558144618,12.26273179,NA,0.608598726,0.662146567
Oh,Fairborn,0.209676564,0.494472831,0.043248408,0.009299363,2.755800009,1.013707785,65.4961288,NA,0.494212118,0.542690815
Oh,Jefferson,0.066413663,0.518041253,0,0,2.804199934,1.03111827,0,NA,0.576923077,0.689655172
Oh,Miami,0.35128206,0.506137848,0.046489563,0,3.680900097,1.303157314,NA,NA,0.216882068,0.220389805
Oh,New Jasper,0.10934744,0.527839661,0.005543237,0.00443459,3.5,1.252762968,12.26273179,NA,0.596172249,0.709651257
Oh,Spring Valley,0.158895701,0.507543504,0.011183957,0.00308523,1.65737617,0.505235731,12.26273179,NA,0.606278027,0.639751553
Oh,Xenia,0.134225264,0.469742,0.119371414,0.008428193,2.337517738,0.849089571,8.624479175,NA,0.453832069,0.534127575
Oh,Adams,0.127096206,0.480063796,0,0.003707627,2.700600147,0.993474025,0,NA,0.600299401,0.660024907
Oh,Cambridge,0.119610049,0.452680022,0.030618569,0.004214702,1.170966268,0.157829278,0,NA,0.470240441,0.536329045
Oh,Jackson,0.057004243,0.475908071,0.001842299,0.005895358,2.405499935,0.877757755,0,NA,0.381171824,0.48185941
Oh,Millwood,0.079710148,0.492647052,0,0.004878049,1.609400034,0.47586146,0,NA,0.526153846,0.699004975
Oh,Richland,0.129657224,0.535569131,0,0.002028398,2.319400072,0.841308563,0,NA,0.392712551,0.493048128
Oh,Valley,0.047011953,0.493340433,0,0,2.123000145,0.752830251,0,NA,0.344778255,0.437869822
Oh,Wills,0.038655464,0.509736538,0,0,2.321399927,0.842170421,0,NA,0.528712871,0.609756098
Oh,Amberley,0.542584121,0.494208485,0.047376789,0.015898252,6.641499996,1.893337841,48.98514152,NA,0.481534772,0.455922865
Oh,Anderson,0.334068567,0.490203768,0.004165582,0.008591512,4.688399792,1.545091328,48.98514152,NA,0.723581395,0.747450845
Oh,Arlington Heights,0.045580111,0.46402213,0.121435143,0.008279669,1.920099974,0.652377254,48.98514152,NA,0.541284404,0.597058824
Oh,Blue Ash,0.400250316,0.490556479,0.046094213,0.003370692,4.633900166,1.533398882,48.98514152,NA,0.588067777,0.615471759
Oh,Cincinnati,0.221746907,0.465896606,0.377956927,0.006346261,2.100600004,0.74222302,48.98514152,NA,0.365090557,0.366951261
Oh,Colerain,0.162175491,0.505207777,0.116601832,0.004731364,3.989300013,1.38361578,48.98514152,NA,0.619236056,0.661438054
Oh,Columbia,0.297005564,0.480206132,0.225214764,0.008822846,3.034800053,1.110145542,48.98514152,NA,0.488464311,0.518401682
Oh,Crosby,0.105294824,0.474257797,0,0.002997377,2.870599985,1.054521062,48.98514152,NA,0.703187251,0.737762238
Oh,Deer Park,0.107349664,0.44377932,0,0.005479452,2.71239996,0.997833837,48.98514152,NA,0.601134216,0.674918092
Oh,Delhi,0.208969876,0.478247941,0.004542612,0.005628888,4.172599792,1.428539293,NA,NA,0.688865248,0.738887768
Oh,Evendale,0.467539012,0.49826771,0.048291001,0.008466604,6.84499979,1.923518428,48.98514152,NA,0.705179283,0.708994709
Oh,Forest Park,0.241141036,0.482239783,0.435050666,0.007451884,3.704999924,1.309683238,48.98514152,NA,0.331498555,0.301835081
Oh,Glendale,0.418833047,0.471165657,0.155573711,0.004083299,4.272099972,1.452105503,48.98514152,NA,0.629139073,0.637894737
Oh,Golf Manor,0.183805093,0.426817536,0.388541162,0.001925855,2.798300028,1.0290121,48.98514152,NA,0.24495114,0.212765957
Oh,Green,0.300984532,0.485434771,0,0.003466205,5.030600071,1.615539275,NA,NA,0.735616244,0.770249935
Oh,Greenhills,0.269565225,0.472342372,0.005901044,0.002950522,3.602699995,1.281683563,48.98514152,NA,0.665832916,0.704613842
Oh,Harrison,0.090441786,0.486620009,0,0.00156443,2.093617916,0.73889363,48.98514152,NA,0.642330723,0.711989154
Oh,Lincoln Heights,0.043510325,0.448283046,0.99042666,0,1.469799995,0.385126334,48.98514152,NA,0.025185185,0.020314548
Oh,Lockland,0.05882353,0.460179031,0.243975207,0,1.97300005,0.679555252,48.98514152,NA,0.419470293,0.48456057
Oh,Loveland,0.23250103,0.481907308,0.021581866,0.004822764,3.992599964,1.384442639,48.98514152,NA,0.657784011,0.666593455
Oh,Madeira,0.360148311,0.468876481,0.006970918,0.004356824,4.183300018,1.431100413,48.98514152,NA,0.708350305,0.731343284
Oh,Mariemont,0.542543888,0.44387427,0,0,4.163000107,1.426235994,48.98514152,NA,0.686039886,0.66648531
Oh,Miami,0.221569136,0.485898852,0,0.001415985,4.665699959,1.540237868,NA,NA,0.553113553,0.752633209
Oh,Montgomery,0.525011539,0.484158725,0.011108846,0.007236037,6.542399883,1.878304053,48.98514152,NA,0.719367589,0.714590864
Oh,Mount Healthy,0.119607843,0.43562004,0.148947373,0.005131579,2.280100107,0.824219349,48.98514152,NA,0.527798369,0.543931497
Oh,Newtown,0.105940595,0.482064188,0,0,3.035700083,1.110442068,48.98514152,NA,0.647252747,0.719661336
Oh,Norwood,0.084030315,0.472079068,0.006068012,0.004972399,2.219099998,0.797101708,48.98514152,NA,0.514221662,0.562030323
Oh,Reading,0.145647869,0.483967423,0.014160318,0.003146737,2.964699984,1.086775841,48.98514152,NA,0.598365808,0.65171504
Oh,Saint Bernard,0.160684243,0.457896709,0.037908498,0.002054155,2.75270009,1.012582281,48.98514152,NA,0.568150528,0.612990528
Oh,Sharonville,0.219220385,0.488065779,0.022709269,0.004313,3.63319993,1.290113783,48.98514152,NA,0.657221207,0.672547904
Oh,Silverton,0.142140463,0.451442212,0.481096745,0.002213896,2.543699741,0.933619612,48.98514152,NA,0.291348601,0.292326939
Oh,Springdale,0.231997803,0.467564255,0.135613993,0.003958157,3.812799931,1.338363809,48.98514152,NA,0.568813559,0.561358811
Oh,Springfield,0.217482418,0.474746019,0.301602483,0.00315714,3.783299923,1.330596624,48.98514152,NA,0.552070485,0.547863621
Oh,Sycamore,0.304978162,0.483048856,0.030517522,0.007426317,3.957999945,1.375738833,48.98514152,NA,0.661506276,0.67442331
Oh,Symmes,0.515091658,0.494316697,0.044992242,0.006636787,5.75799942,1.750590091,48.98514152,NA,0.6848,0.708002784
Oh,Terrace Park,0.608510613,0.479137361,0.000937646,0.000937646,6.141900063,1.815134151,48.98514152,NA,0.774725275,0.787250384
Oh,Whitewater,0.079365082,0.48957932,0.000964878,0.004631416,2.96840024,1.088023168,0,NA,0.637058824,0.698623402
Oh,Woodlawn,0.178935453,0.473821998,0.726763725,0.005225831,3.169799805,1.153668433,48.98514152,NA,0.220152413,0.191505216
Oh,Wyoming,0.593420327,0.482652545,0.108981445,0.002457304,5.878399849,1.77128459,48.98514152,NA,0.591168717,0.57080292
Oh,Allen,0.085327782,0.498459637,0.021380574,0.00855223,3.536799908,1.263222337,0,NA,0.688545689,0.724667349
Oh,Amanda,0.112600535,0.511705697,0.006688963,0,3.491100073,1.250216894,0,NA,0.668949772,0.751879699
Oh,Biglick,0.139495805,0.525925934,0.012698413,0,3.198899746,1.162806921,0,NA,0.677350427,0.732014388
Oh,Blanchard,0.077868849,0.49360615,0.015834348,0.047503047,3.385699987,1.219560676,0,NA,0.740286299,0.800738007
Oh,Delaware,0.074747473,0.509406686,0,0,3.125,1.139434283,0,NA,0.673545966,0.693146417
Oh,Eagle,0.173611104,0.499561012,0,0.004389815,3.590300083,1.278235788,0,NA,0.724489796,0.816568047
Oh,Findlay,0.220974609,0.475459009,0.011977701,0.029833857,3.044499874,1.113336643,0,NA,0.629964953,0.676079064
Oh,Fostoria,0.138613865,0.455958545,0.043464467,0.021890864,3.045099974,1.113533733,0,NA,0.447674419,0.521604938
Oh,Jackson,0.073756434,0.517671525,0,0,3.384599924,1.219235709,0,NA,0.678217822,0.763705104
Oh,Liberty,0.267488331,0.511302948,0.006654568,0.028029844,4.083300114,1.406905513,0,NA,0.685638061,0.731989548
Oh,Madison,0.08752735,0.468322992,0,0,3.833300114,1.343726081,0,NA,0.660869565,0.761410788
Oh,Marion,0.223411366,0.502517164,0,0.003203661,4.027400017,1.393121011,0,NA,0.709739634,0.74714662
Oh,Pleasant,0.057377048,0.455862969,0,0,3.6875,1.304948722,0,NA,0.665445665,0.750791975
Oh,Union,0.133640558,0.475538164,0,0.01754386,3.153800011,1.148608078,0,NA,0.712833545,0.780853518
Oh,Washington,0.122727275,0.535384595,0,0,4.210199833,1.437510113,0,NA,0.614896989,0.710526316
Oh,Hale,0.101369865,0.516949177,0,0.023178808,2.458300114,0.8994701,29.97873724,NA,0.539553753,0.616438356
Oh,Jackson,0.05704698,0.525229335,0,0,2.60710001,0.958238496,0,NA,0.537878788,0.653937947
Oh,Kenton,0.089406461,0.461823851,0.006059886,0.008436312,1.770869374,0.571470598,29.97873724,NA,0.448117155,0.523730912
Oh,Liberty,0.287941784,0.501377404,0,0.006160164,3.140599966,1.144413854,0,NA,0.596451059,0.648775404
Oh,Pleasant,0.142857149,0.453971595,0.002630195,0,3.341300011,1.206359956,29.97873724,NA,0.612990528,0.675291074
Oh,Roundhead,0.065315314,0.555228293,0.03206997,0.010204081,3.173899889,1.154961081,0,NA,0.581196581,0.681003584
Oh,Cadiz,0.085365854,0.463294417,0.090272374,0,0.94505471,-0.056512459,35.54933369,NA,0.376551724,0.482352941
Oh,Freeport,0.106280193,0.477366269,0,0,1.174319863,0.16068914,22.03389853,NA,0.485981308,0.578534031
Oh,German,0.022177419,0.511169493,0,0,2.586199999,0.950189616,0,NA,0.413654618,0.62195122
Oh,Bartlow,0.050884955,0.524613202,0,0.009845288,3.076900244,1.123922676,0,NA,0.587389381,0.780645161
Oh,Liberty,0.1241033,0.497543544,0,0.00888494,1.961995721,0.67396218,0,NA,0.568,0.655647383
Oh,Marion,0.040567953,0.547649324,0,0,2.812500238,1.034073852,0,NA,0.613162119,0.758454106
Oh,Napoleon,0.133865252,0.478190929,0.000746408,0.036573987,1.160612345,0.148947749,0,NA,0.541521631,0.621846847
Oh,Pleasant,0.073906489,0.488826811,0,0.021857923,3.156300306,1.149400553,0,NA,0.520594966,0.684210526
Oh,Ridgeville,0.077028885,0.52181989,0.005571031,0,3.331700087,1.20348271,0,NA,0.713995943,0.810126582
Oh,Dodson,0.049050633,0.470935971,0,0,2.333300114,0.847283623,0,NA,0.623134328,0.692904656
Oh,Greenfield,0.076970071,0.466357321,0.030314732,0.001351612,1.931800008,0.658452215,0,NA,0.441441441,0.519201229
Oh,Hamer,0.014644352,0.555989563,0,0,2.58039999,0.947944422,0,NA,0.550359712,0.646341463
Oh,Hillsboro,0.112381414,0.452125102,0.067114092,0.003675296,1.779999971,0.576613348,0,NA,0.530309453,0.603094939
Oh,Liberty,0.095701128,0.490335703,0.014859845,0.004052685,2.541700125,0.932833198,0,NA,0.653353429,0.715692712
Oh,Marshall,0.051805336,0.551925302,0,0,1.971600056,0.678845424,0,NA,0.583333333,0.66588785
Oh,New Market,0.132984295,0.449731916,0,0.010610079,2.18479991,0.78152425,0,NA,0.570769231,0.688360451
Oh,Paint,0.064062499,0.488719195,0.00208261,0,2.310100079,0.837290848,0,NA,0.435333897,0.553223388
Oh,Penn,0.062622309,0.535087705,0.038847119,0,2.121299982,0.7520291,0,NA,0.598382749,0.748847926
Oh,Union,0.050304879,0.499564081,0,0.005203816,2.571399927,0.944450469,0,NA,0.609638554,0.709618875
Oh,Falls,0.063126624,0.504735529,0.00276434,0.008753743,2.477299929,0.907169229,0,NA,0.490006447,0.605611435
Oh,Good Hope,0.108827084,0.53468436,0,0,3.010400057,1.102072979,0,NA,0.562745098,0.631762653
Oh,Laurel,0.176375404,0.48544699,0,0,2.57069993,0.944178208,0,NA,0.478555305,0.570093458
Oh,Logan,0.105227731,0.450855017,0.005938242,0.001633017,1.972269773,0.679185049,0,NA,0.461853979,0.540900196
Oh,Marion,0.136150241,0.502612352,0.003121748,0.004162331,2.946899891,1.080753733,0,NA,0.509020619,0.607883817
Oh,Berlin,0.05882353,0.492912918,0.002024877,0.002314145,2.63800025,0.970021149,0,NA,0.919889503,0.943209877
Oh,Killbuck,0.052719664,0.501068354,0,0.011093502,1.872989416,0.627535773,0,NA,0.539940828,0.693766938
Oh,Walnut Creek,0.061300311,0.475361377,0,0,2.618000031,0.962410679,0,NA,0.885775862,0.897478992
Oh,Bellevue,0.098254159,0.475959092,0.001522456,0.00938848,2.540299892,0.932282142,0,NA,0.40831758,0.502857143
Oh,Bronson,0.111770526,0.48550725,0,0.004227053,3.424599886,1.230984643,0,NA,0.608346709,0.735660848
Oh,Fairfield,0.032941177,0.460545182,0,0.008559201,2.302599907,0.834038879,0,NA,0.597826087,0.683856502
Oh,Greenfield,0.125850335,0.51111114,0,0.01166781,3.470700026,1.24435631,0,NA,0.558058925,0.605783866
Oh,Greenwich,0.047482014,0.506044924,0,0,1.790253878,0.582357441,0,NA,0.563011457,0.691421255
Oh,Hartland,0.114446528,0.483615816,0,0.041170098,3.029200077,1.108298584,0,NA,0.465517241,0.663978495
Oh,Lyme,0.169129714,0.520376146,0,0,4.205400467,1.436369525,0,NA,0.592493298,0.622080679
Oh,New Haven,0.056382146,0.50619638,0,0.003809524,3.105999947,1.133335708,0,NA,0.53262159,0.630480167
Oh,New London,0.10230054,0.486823052,0.031856358,0.003475239,1.429356933,0.357224646,0,NA,0.502512563,0.593175853
Oh,Norwalk,0.111901507,0.475553542,0.020792246,0.013861498,1.441383958,0.365603734,0,NA,0.483251232,0.575906852
Oh,Norwich,0.051364366,0.530991733,0,0,3.012500048,1.102770315,0,NA,0.467836257,0.656167979
Oh,Peru,0.048689138,0.526995301,0,0,3.223200083,1.170374681,0,NA,0.523219814,0.617021277
Oh,Richmond,0.082794309,0.495382041,0.004170142,0.048373643,2.791699886,1.026650689,0,NA,0.629310345,0.706185567
Oh,Ridgefield,0.051204819,0.502636194,0,0,3.165299892,1.152247804,0,NA,0.436100132,0.593513514
Oh,Ripley,0.023809524,0.540963829,0,0,3.088200092,1.127588427,0,NA,0.638888889,0.726993865
Oh,Townsend,0.085215606,0.521235526,0,0,3.488100052,1.24935719,0,NA,0.447524752,0.563667233
Oh,Wakeman,0.086453371,0.483629197,0,0.004332414,1.779690623,0.576439542,0,NA,0.48856799,0.556485356
Oh,Willard,0.092671268,0.469082117,0.016539242,0.053674519,2.396100044,0.873842434,0,NA,0.45040549,0.560732113
Oh,Coal,0.026515152,0.493836671,0,0,1.931499958,0.658296881,0,NA,0.414634146,0.536434109
Oh,Jackson,0.114883624,0.456962019,0.007735583,0,1.377248287,0.320087514,0,NA,0.474632353,0.582663989
Oh,Lick,0.087811269,0.499374747,0.009170488,0,2.222199917,0.798497659,0,NA,0.492450639,0.574879227
Oh,Wellston,0.052617591,0.458092242,0.00677798,0,1.667999983,0.511625294,0,NA,0.424706483,0.511523046
Oh,Cross Creek,0.090318769,0.506601274,0.020684468,0.005641218,2.650599957,0.974786013,0,NA,0.375411914,0.509730363
Oh,Island Creek,0.089925624,0.482043564,0.008984726,0.003444145,2.670300007,0.982190828,0,NA,0.427318718,0.541297514
Oh,Knox,0.073755376,0.508979738,0,0,3.111799955,1.135201323,0,NA,0.398580122,0.518287244
Oh,Mount Pleasant,0.089036055,0.479198009,0.0115,0.0025,1.993763328,0.690023972,0,NA,0.214592275,0.333333333
Oh,Ross,0.123042509,0.519142449,0,0,2.812499762,1.034073683,0,NA,0.502392344,0.621818182
Oh,Salem,0.087459512,0.503513575,0,0.001829826,2.891400099,1.061740848,0,NA,0.501552795,0.612860892
Oh,Saline,0.03610675,0.510054827,0.010018215,0.003642987,1.947100043,0.666341108,0,NA,0.244258873,0.370689655
Oh,Smithfield,0.062027231,0.481109172,0.069502078,0.005878285,1.18438077,0.169220081,0,NA,0.188306758,0.318493151
Oh,Springfield,0.056712963,0.460925043,0,0.004761905,1.960500002,0.673199544,NA,NA,0.252212389,0.394789579
Oh,Steubenville,0.127980322,0.455981344,0.147795498,0.006948018,1.685194373,0.521880912,0,NA,0.354813047,0.465929328
Oh,Toronto,0.067904249,0.462291867,0.007633588,0.00503492,1.742790461,0.555487542,0,NA,0.355457227,0.439236111
Oh,Warren,0.017473118,0.510323167,0,0,2.070300102,0.727693574,0,NA,0.177312213,0.280099502
Oh,Wayne,0.053040102,0.504369557,0.003745318,0,2.92599988,1.073636262,0,NA,0.425818882,0.5390625
Oh,Clinton,0.12024048,0.485854506,0.004330254,0,2.348599911,0.853819368,0,NA,0.528377298,0.629539952
Oh,College,0.402985066,0.521052659,0.073684208,0,3.473200083,1.245076383,0,NA,0.311793215,0.361809045
Oh,Hilliar,0.100621119,0.49586156,0,0,3.625,1.287854288,0,NA,0.636363636,0.684352518
Oh,Howard,0.094885603,0.51134783,0,0.004151292,3.261100292,1.182064651,NA,NA,0.597887324,0.649079144
Oh,Monroe,0.167955026,0.507808805,0.011326097,0.002831524,3.043499947,1.113008151,0,NA,0.509578544,0.629067245
Oh,Mount Vernon,0.127559721,0.449175835,0.020723255,0.003293762,2.049900055,0.717791038,0,NA,0.532718121,0.609518456
Oh,Pleasant,0.217791408,0.503586829,0.014347202,0,4.130000114,1.418277435,0,NA,0.641452345,0.699319728
Oh,Union,0.103109658,0.499009907,0,0,2.340899944,0.850535447,0,NA,0.561290323,0.688372093
Oh,Wayne,0.135906041,0.504184127,0,0,3.265599966,1.183443503,58.47626925,NA,0.630490956,0.718377088
Oh,Concord,0.315286636,0.492306471,0.003577675,0.008586421,4.97879982,1.605188862,0,NA,0.634913037,0.643681436
Oh,Eastlake,0.094727568,0.492368042,0.002442003,0.0077017,3.360699892,1.212149253,34.94364023,NA,0.382710053,0.442900806
Oh,Kirtland,0.239999995,0.487162054,0.000679694,0.000679694,4.025899887,1.39274846,0,NA,0.612850752,0.630370613
Oh,Leroy,0.202210665,0.50690335,0.014768752,0.014768752,4.203100204,1.435822397,NA,NA,0.572197309,0.614666667
Oh,Madison,0.134047821,0.494543493,0.001714714,0.008359233,2.580842018,0.948115709,0,NA,0.481755986,0.528818898
Oh,Mentor,0.223244995,0.488027364,0.001116942,0.002908263,4.209499836,1.437343837,34.94364023,NA,0.5213732,0.552278432
Oh,Mentor The Lake,0.11776609,0.497400552,0.008172095,0.00672996,3.598999977,1.280656023,0,NA,0.420478389,0.4914469
Oh,Painesville,0.146569133,0.484870493,0.073555045,0.013159244,1.852516174,0.616544809,NA,NA,0.426637025,0.485540204
Oh,Perry,0.136436164,0.498824716,0.000501505,0.004847877,3.389369965,1.220644053,0,NA,0.546299263,0.581672121
Oh,Wickliffe,0.11791493,0.482483864,0.027051089,0.003903575,3.29640007,1.192830985,34.94364023,NA,0.409912328,0.442622951
Oh,Willoughby,0.194411457,0.4664554,0.008777034,0.006303947,3.169300079,1.153510768,34.94364023,NA,0.495449374,0.514852706
Oh,Willoughby Hills,0.295251518,0.489972711,0.036195386,0.013822186,3.460900068,1.241528691,34.94364023,NA,0.517008715,0.539994823
Oh,Willowick,0.102051981,0.482546329,0.006334073,0.002938488,3.340300083,1.206060648,0,NA,0.363011152,0.410935351
Oh,Decatur,0.091295116,0.497844815,0,0,1.212499976,0.192684324,0,NA,0.255639098,0.461318052
Oh,Elizabeth,0.063063063,0.512459815,0.022106109,0,1.63259995,0.490173805,0,NA,0.327342747,0.449261084
Oh,Fayette,0.062999114,0.497761607,0.012031337,0,2.417700052,0.882816697,0,NA,0.452141527,0.539114615
Oh,Ironton,0.096515678,0.451964557,0.055037241,0.000313603,0.905227125,-0.0995694,0,NA,0.390668081,0.464203715
Oh,Perry,0.061066236,0.467513055,0.023450587,0.00614182,1.688699961,0.523958979,0,NA,0.440644846,0.528797997
Oh,Rome,0.086414449,0.487922698,0.001656315,0,2.43930006,0.891711138,0,NA,0.493430657,0.58663944
Oh,Union,0.110416219,0.480153292,0.006010929,0.001912568,2.1401999,0.760899236,0,NA,0.49068323,0.573121297
Oh,Bennington,0.072289154,0.495565414,0.014412417,0,4,1.386294361,7.20589608,NA,0.719334719,0.761904762
Oh,Bowling Green,0.057177614,0.480922103,0,0,3.098200083,1.130821324,0,NA,0.562862669,0.63649635
Oh,Burlington,0.05783866,0.515768051,0,0,3.224999905,1.170932921,7.20589608,NA,0.541284404,0.634651601
Oh,Eden,0.035911601,0.503078282,0,0,2.55430007,0.937778241,7.20589608,NA,0.501259446,0.618257261
Oh,Etna,0.094237693,0.498343408,0.002137167,0.003108607,3.766400099,1.326119664,0,NA,0.625376128,0.662736842
Oh,Franklin,0.107476637,0.548179865,0,0.005677786,3.521899939,1.259000599,0,NA,0.530232558,0.654888104
Oh,Granville,0.517670512,0.485488802,0.014066658,0.006843239,2.041148663,0.713512719,NA,NA,0.601556211,0.628331333
Oh,Hanover,0.074097134,0.4968701,0.002721617,0.00622084,2.251916885,0.811781803,46.43458426,NA,0.5292172,0.62677305
Oh,Harrison,0.107142858,0.498107493,0.015909091,0.002272727,3.915800095,1.365019675,0,NA,0.642335766,0.662112933
Oh,Hartford,0.092926487,0.49668324,0.001648805,0.005770816,2.201755762,0.789255116,0,NA,0.659142212,0.752436647
Oh,Heath,0.112817362,0.473378509,0.029083392,0.003308063,3.060300112,1.118512987,46.43458426,NA,0.502711864,0.593793682
Oh,Hopewell,0.03846154,0.578680217,0,0,2.962499857,1.086033458,0,NA,0.514423077,0.607883817
Oh,Jersey,0.127906978,0.514143109,0.009567387,0,3.470700026,1.24435631,0,NA,0.647111913,0.693238434
Oh,Liberty,0.195744678,0.511627913,0,0.00921659,3.900000095,1.360976578,NA,NA,0.7100271,0.746400886
Oh,Licking,0.089327149,0.494386375,0.013430545,0.024942441,3.309600115,1.196827371,0,NA,0.574021554,0.606907059
Oh,Madison,0.080741629,0.478036165,0,0.001842299,3.226399899,1.171366933,7.20589608,NA,0.538269551,0.621404682
Oh,Mary Ann,0.062780268,0.491052628,0,0,3.184299946,1.158232468,7.20589608,NA,0.563636364,0.642857143
Oh,Mckean,0.183146074,0.540756941,0,0,3.188900232,1.159676103,7.20589608,NA,0.543828265,0.638235294
Oh,Monroe,0.142327651,0.508002043,0,0,4.351099968,1.470428679,NA,NA,0.607650809,0.653710247
Oh,Newark,0.117619999,0.469389915,0.026650554,0.006614935,1.228491545,0.20578703,NA,NA,0.50436409,0.564455994
Oh,Newton,0.070772558,0.493867248,0.005411256,0,3.576600075,1.274412649,7.20589608,NA,0.500408831,0.5625
Oh,Pataskala,0.087513342,0.4481287,0.001641497,0,2.705699921,0.99536063,0,NA,0.605409706,0.658635496
Oh,Reynoldsburg,0.35254693,0.496487111,0,0,5.625500202,1.727309869,0,NA,0.582733813,0.592217268
Oh,Saint Albans,0.194139197,0.479353666,0,0,4.1875,1.432103897,0,NA,0.666666667,0.718414533
Oh,Union,0.094882116,0.524737656,0.001870557,0.001870557,3.153499842,1.148512897,0,NA,0.518477458,0.592818211
Oh,Washington,0.081632651,0.479277372,0,0.058016878,2.83039999,1.040418041,0,NA,0.481724461,0.579351536
Oh,Bellefontaine,0.098153681,0.469444901,0.061120681,0.004594306,0.869386613,-0.139967358,0,NA,0.512024825,0.624258248
Oh,Harrison,0.095588237,0.495121956,0.009756098,0,3.089299917,1.127944501,0,NA,0.590225564,0.720364742
Oh,Jefferson,0.123366013,0.500534177,0.013354701,0,3.225899935,1.171211961,0,NA,0.610526316,0.677721088
Oh,Lake,0.149253726,0.498355269,0,0,4.449999809,1.492904053,0,NA,0.655555556,0.6625
Oh,Liberty,0.203458801,0.441237122,0,0,2.866100073,1.052952246,0,NA,0.655698234,0.73266619
Oh,Monroe,0.080620155,0.478260875,0,0,4.229199886,1.442012823,0,NA,0.696902655,0.7734375
Oh,Perry,0.094302557,0.497055352,0,0,3.556499958,1.268776903,0,NA,0.642045455,0.694845361
Oh,Pleasant,0.022959184,0.501748264,0,0,2.757400036,1.01428822,NA,NA,0.570850202,0.685294118
Oh,Rushcreek,0.092071608,0.501912773,0.003825555,0,2.655299902,0.976557606,29.97873724,NA,0.628654971,0.718614719
Oh,Stokes,0.05795053,0.498638958,0.001484781,0,2.278199911,0.823385618,0,NA,0.504327755,0.598255516
Oh,Union,0.049222797,0.561717331,0,0,3.216299772,1.16823156,0,NA,0.772241993,0.792243767
Oh,Washington,0.046352584,0.493438333,0,0,2.261899948,0.816205145,0,NA,0.49213691,0.597867479
Oh,Zane,0.090185679,0.54559505,0,0,3.962500095,1.376875163,0,NA,0.634328358,0.723356009
Oh,Amherst,0.143672243,0.481824309,0.001268805,0.021328017,2.198031425,0.787562153,0,NA,0.417971409,0.474780091
Oh,Avon,0.200576007,0.493662268,0.003738318,0.024699599,4.188300133,1.432294955,0,NA,0.46875,0.561332393
Oh,Avon Lake,0.313809246,0.483406335,0,0.008036361,4.366000175,1.473847298,0,NA,0.56550713,0.60398986
Oh,Brighton,0.083003953,0.494505495,0,0.015625,3.625,1.287854288,0,NA,0.590214067,0.648058252
Oh,Brownhelm,0.175317183,0.525492847,0,0.035856575,4.254499912,1.447977226,0,NA,0.494318182,0.522238164
Oh,Camden,0.089622639,0.4951846,0.008032128,0.003212851,3.974999905,1.380024724,0,NA,0.460869565,0.500701262
Oh,Carlisle,0.113393918,0.494440019,0.008804205,0.008147174,3.639300108,1.291791385,0,NA,0.513144059,0.558480407
Oh,Columbia,0.130081296,0.502729774,0.004530353,0.00422833,4.119199753,1.41565891,0,NA,0.492218764,0.530804038
Oh,Eaton,0.102339178,0.507148683,0.008522728,0.006493506,3.894099951,1.359462575,0,NA,0.445590511,0.496137339
Oh,Elyria,0.106851853,0.48281908,0.126772746,0.019681763,2.567421913,0.942902249,0,NA,0.372431889,0.421236873
Oh,Grafton,0.096395642,0.593004167,0.087888144,0.008534593,1.836961746,0.608112982,0,NA,0.501234568,0.562169947
Oh,Henrietta,0.094322346,0.472832382,0,0.011428571,3.540100098,1.264155003,0,NA,0.507183908,0.568807339
Oh,Lagrange,0.085683681,0.512826025,0.000215564,0,2.945284843,1.080205533,0,NA,0.492729306,0.561680976
Oh,Lorain,0.076657742,0.475401789,0.125432596,0.153644025,2.41230011,0.880580695,0,NA,0.238886199,0.287567963
Oh,North Ridgeville,0.140969157,0.492951214,0.006855302,0.010489993,4.109499931,1.41330135,0,NA,0.434452719,0.49758506
