"","voter.id","treatment","victim.status","ge2000","ge2002","fam.members","age","party","sex","pct.white","median.income"
"48782",48073,1,3,"N",0,4,76,"N","F",0.776094,58750
"48783",48074,1,3,"Y",1,2,84,"N","F",0.545153,26932
"48784",48075,0,2,"Y",1,3,60,"D","F",0,27953
"48785",48076,0,3,"Y",0,2,37,"N","M",0.965395,58656
"48786",48077,1,3,"Y",1,2,57,"N","M",0.883825,35156
"48787",48078,0,3,"Y",1,2,83,"D","F",0.873582,63958
"48788",48079,0,3,"Y",1,2,83,"D","M",0.873582,63958
"48789",48080,0,3,"Y",1,1,75,"D","M",0.350529,36912
"48790",48081,0,3,"Y",1,1,40,"D","F",0.809458,65893
"48791",48082,0,2,"N",0,1,46,"N","M",0.340546,34871
"48792",48083,0,3,"Y",0,1,73,"D","F",0.007014,20625
"48793",48084,0,3,"N",0,2,64,"D","F",0.037791,37396
"48794",48085,0,2,"Y",1,3,54,"D","M",0.006304,15722
"48795",48086,0,3,"Y",1,1,53,"D","F",0.346669,32135
"48796",48087,0,3,"Y",0,2,57,"N","F",0.846527,51050
"48797",48088,0,3,"N",0,1,73,"D","M",0.688345,34968
"48798",48089,0,3,"Y",1,2,61,"D","M",0.66634,70114
"48799",48090,0,3,"N",1,1,60,"D","F",0.523358,36786
"48800",48091,0,3,"Y",1,1,56,"D","F",0.563877,59245
"48801",48092,0,2,"Y",1,1,48,"N","F",0.869207,56083
"48802",48093,1,3,"N",0,2,50,"D","M",0.768697,36985
"48803",48094,0,3,"N",0,3,39,"N","M",0.858516,50357
"48804",48095,0,3,"N",0,2,59,"D","F",0.66634,70114
"48805",48096,1,2,"N",1,1,48,"D","F",0.245994,48015
"48806",48097,0,3,"N",0,2,54,"D","F",0.965395,58656
"48807",48098,1,3,"N",0,1,65,"N","F",0.346669,32135
"48808",48099,0,3,"N",0,3,76,"D","M",0.10661,21563
"48809",48100,0,3,"Y",1,3,77,"D","F",0.10661,21563
"48810",48101,0,3,"Y",1,3,71,"D","M",0.81625,70388
"48811",48102,0,3,"Y",1,3,44,"D","F",0.81625,70388
"48812",48103,0,3,"Y",1,3,67,"D","F",0.81625,70388
"48813",48104,0,3,"N",0,4,36,"N","F",0.707792,36065
"48814",48104,0,3,"N",0,4,36,"N","F",0.707792,36065
"48815",48105,0,2,"Y",1,2,72,"D","F",0.768697,36985
"48816",48106,0,2,"Y",1,2,70,"D","M",0.768697,36985
"48817",48107,0,3,"N",0,1,59,"D","F",0.788866,76597
"48818",48108,1,3,"N",0,2,66,"D","M",0.018998,56719
"48819",48109,0,3,"N",0,1,40,"D","M",0.015544,15625
"48820",48110,1,3,"Y",1,4,48,"D","F",0.896437,61429
"48821",48111,0,3,"Y",1,3,81,"D","M",0.873582,63958
"48822",48112,0,3,"Y",1,3,75,"N","F",0.873582,63958
"48823",48113,0,3,"Y",1,3,65,"D","F",0.641026,27656
"48824",48114,0,3,"Y",1,1,73,"D","F",0.664717,46471
"48825",48115,0,3,"N",0,1,38,"N","M",0.0143,9919
"48826",48116,1,3,"Y",1,3,37,"D","F",0.007014,20625
"48827",48117,0,3,"Y",0,1,36,"D","F",0,22352
"48828",48118,1,3,"Y",1,2,54,"D","F",0.68284,81756
"48829",48119,1,3,"Y",1,2,54,"D","M",0.68284,81756
"48830",48120,0,3,"Y",0,1,37,"D","F",0,26384
"48831",48121,0,3,"N",0,2,39,"N","M",0.837243,74000
"48832",48122,0,3,"Y",1,1,51,"D","F",1,41078
"48833",48123,0,3,"Y",1,5,75,"D","F",0.584576,39020
"48834",48123,0,2,"Y",1,5,75,"D","F",0.584576,39020
"48835",48125,0,3,"N",0,1,46,"D","F",0.649425,33286
"48836",48126,0,3,"Y",1,1,62,"D","M",0,17019
"48837",48127,0,3,"N",0,1,48,"D","F",0.356369,31167
"48838",48128,0,3,"Y",0,1,44,"D","M",0.68284,81756
"48839",48129,0,3,"Y",1,2,50,"D","M",0.882905,54500
"48840",48130,0,3,"N",0,2,44,"N","F",0.882905,54500
"48841",48131,0,3,"Y",1,2,65,"D","F",0,27953
"48842",48132,0,3,"Y",1,1,47,"D","M",0,27953
"48843",48133,0,2,"N",0,2,73,"D","M",0.688345,34968
"48844",48134,0,3,"N",0,1,51,"N","M",0.731667,28625
"48845",48135,1,3,"Y",1,3,43,"D","M",0.017164,33448
"48846",48136,0,3,"N",0,2,43,"D","F",0.014603,30500
"48847",48137,1,3,"Y",0,1,57,"D","F",0.247263,26212
"48848",48138,0,3,"Y",1,1,36,"D","F",0.688345,34968
"48849",48139,0,2,"N",0,2,36,"D","F",0.688345,34968
"48850",48140,0,3,"N",0,2,60,"D","F",0.020386,60000
"48851",48141,0,3,"Y",1,1,62,"D","F",0.009069,11185
"48852",48142,1,3,"N",0,1,37,"N","F",0.845192,68594
"48853",48143,0,3,"Y",1,2,54,"D","M",0.82572,65357
"48854",48144,0,3,"Y",1,3,50,"D","F",0.009069,11185
"48855",48145,0,3,"N",0,1,59,"N","F",0.440687,41189
"48856",48146,0,3,"N",0,1,66,"D","F",0.319267,16919
"48857",48147,1,3,"Y",0,1,64,"D","M",0,9876
"48858",48148,0,3,"N",0,1,66,"N","M",0,29491
"48859",48149,0,3,"N",0,4,59,"N","M",0.037056,24762
"48860",48150,0,3,"Y",0,2,39,"D","M",0.020979,46000
"48861",48151,1,3,"N",0,1,64,"D","F",0.714614,82127
"48862",48152,0,3,"Y",0,2,58,"D","F",0,22352
"48863",48153,0,3,"N",0,4,54,"D","M",0.826544,65167
"48864",48154,0,3,"N",0,5,36,"D","F",0,23693
"48865",48155,1,3,"Y",1,1,79,"D","F",0,11985
"48866",48156,0,3,"Y",1,1,56,"D","M",0,17019
"48867",48157,0,3,"N",0,5,36,"D","F",0,9876
"48868",48158,0,3,"N",0,5,44,"D","M",0,9876
"48869",48159,0,3,"Y",0,5,37,"N","F",0,9876
"48870",48160,0,3,"N",0,1,37,"D","F",0,17019
"48871",48161,0,3,"Y",1,4,41,"D","F",0,30536
"48872",48162,0,3,"N",0,2,57,"D","F",0,17019
"48873",48163,0,3,"Y",1,2,44,"D","F",0.383423,37738
"48874",48164,0,3,"N",0,1,66,"D","F",0,22417
"48875",48165,0,3,"N",0,2,102,"D","F",0.908304,45938
"48876",48166,0,3,"N",0,1,76,"D","F",0.009069,11185
"48877",48167,0,3,"N",0,2,55,"D","M",0.6,60139
"48878",48168,1,3,"N",0,4,39,"D","F",0.003793,39777
"48879",48169,0,3,"N",0,1,64,"D","F",0.638424,77800
"48880",48170,0,3,"Y",0,1,42,"D","M",0.045512,21224
"48881",48171,0,3,"N",0,3,77,"D","M",0.009069,11185
"48882",48172,0,3,"N",0,1,48,"N","F",0.009069,11185
"48883",48173,0,3,"N",0,2,67,"N","M",0.784198,60652
"48884",48174,0,3,"N",0,2,82,"D","F",0.784198,60652
"48885",48175,0,3,"Y",0,1,44,"D","F",0.850719,38813
"48886",48176,0,3,"Y",0,3,38,"N","F",0.873582,63958
"48887",48177,0,3,"Y",1,1,74,"D","F",0.015286,18750
"48888",48178,0,3,"Y",1,1,74,"N","M",0.697674,50132
"48889",48179,1,3,"N",0,1,95,"D","F",0.889742,47125
"48890",48180,0,2,"Y",0,1,47,"N","F",0.733333,38571
"48891",48181,0,3,"N",0,2,37,"D","M",0,17019
"48892",48182,1,3,"Y",1,1,78,"D","F",0.003572,10372
"48893",48183,0,3,"Y",0,3,54,"D","F",0.959164,60000
"48894",48184,0,3,"N",0,1,37,"D","F",0.673935,70000
"48895",48185,0,3,"Y",1,2,36,"N","M",0.869207,56083
"48896",48186,1,3,"N",1,4,46,"D","F",0.891577,57663
"48897",48187,0,2,"N",0,2,46,"N","F",0.39714,50263
"48898",48188,0,3,"Y",1,2,40,"N","F",0,9876
"48899",48189,0,3,"N",0,3,63,"D","F",0.346669,32135
"48900",48190,0,3,"Y",1,2,65,"D","F",0.346669,32135
"48901",48191,0,3,"Y",1,1,76,"D","F",0.003504,9867
"48902",48192,1,3,"Y",1,2,37,"D","M",0.001842,9548
"48903",48193,1,3,"Y",1,2,64,"D","F",0.001842,9548
"48904",48194,0,3,"N",0,3,37,"D","M",0.10661,21563
"48905",48195,0,3,"Y",1,2,63,"D","M",0.039103,27460
"48906",48196,0,2,"N",0,2,42,"D","F",0.018998,56719
"48907",48197,0,3,"Y",1,2,36,"N","F",0.003504,9867
"48908",48198,0,3,"Y",1,4,37,"D","M",0,17019
"48909",48199,0,3,"Y",1,1,68,"D","M",0.666016,40117
"48910",48200,0,3,"Y",1,1,78,"D","F",0.664785,80685
"48911",48201,0,3,"Y",1,1,65,"D","M",0.056125,36378
"48912",48202,1,3,"Y",1,1,59,"D","M",0.369306,37083
"48913",48203,0,3,"N",0,4,35,"D","M",0.885597,75735
"48914",48204,0,3,"N",1,4,36,"N","M",0.843137,59485
"48915",48205,0,3,"Y",1,2,36,"N","M",0.664785,80685
"48916",48206,0,3,"Y",1,2,51,"N","F",0.729862,42679
"48917",48207,0,3,"Y",0,2,51,"N","M",0.729862,42679
"48918",48208,0,3,"Y",1,2,47,"N","F",0.733129,51944
"48919",48209,1,3,"N",0,2,73,"D","M",0.085737,31250
"48920",48210,0,3,"Y",1,3,59,"D","F",0.420971,44808
"48921",48211,0,3,"Y",1,1,55,"D","M",0.420971,44808
"48922",48212,0,3,"Y",1,4,73,"D","F",0,30536
"48923",48213,0,3,"N",0,3,37,"N","F",0.420971,44808
"48924",48214,0,2,"N",0,2,35,"N","M",0.76652,47353
"48925",48215,0,3,"N",0,1,42,"D","F",0,18814
"48926",48216,0,3,"N",0,1,38,"D","M",0.014603,30500
"48927",48217,0,3,"Y",1,1,57,"D","F",0.708062,46250
"48928",48218,0,3,"Y",1,2,45,"D","F",0.039103,27460
"48929",48219,0,2,"N",0,3,61,"N","F",0.05588,71728
"48930",48220,0,2,"N",0,3,54,"N","M",0.05588,71728
"48931",48221,0,3,"N",0,1,76,"D","F",0.0143,9919
"48932",48222,0,3,"Y",1,2,64,"D","F",0.805556,32101
"48933",48223,0,3,"Y",0,2,36,"D","F",0.805556,32101
"48934",48224,0,3,"N",0,1,48,"D","M",0,23583
"48935",48225,0,3,"Y",1,3,66,"N","M",0.909322,36103
"48936",48226,0,3,"N",0,3,37,"D","F",0.009069,11185
"48937",48227,1,3,"N",0,2,38,"D","F",0.0143,9919
"48938",48228,0,3,"Y",1,2,35,"D","M",0.447009,30119
"48939",48229,0,3,"Y",0,2,35,"N","F",0.79021,33182
"48940",48230,0,3,"Y",1,1,53,"D","F",0.015543,29091
"48941",48231,0,3,"Y",1,1,62,"D","F",0.114035,27255
"48942",48232,0,3,"N",0,1,56,"D","F",0.027145,19728
"48943",48233,0,2,"N",0,1,37,"D","M",0.743161,66875
"48944",48234,0,3,"N",0,1,98,"N","F",0.05588,71728
"48945",48235,1,3,"N",0,1,78,"D","F",0,14712
"48946",48236,0,3,"Y",0,3,51,"D","F",0,9876
"48947",48237,0,3,"Y",0,1,61,"D","M",0,26694
"48948",48238,0,2,"Y",1,1,53,"D","M",0.66634,70114
"48949",48239,0,3,"Y",0,1,62,"N","F",0.012694,29375
"48950",48240,0,3,"N",0,1,40,"N","M",0.809458,65893
"48951",48241,0,3,"Y",0,3,66,"D","F",0,15028
"48952",48243,0,3,"N",1,3,73,"N","M",0,14318
"48953",48244,0,3,"N",0,3,49,"D","F",0,17019
"48954",48245,0,3,"Y",0,2,44,"D","F",0,17019
"48955",48246,1,2,"Y",1,3,58,"D","M",0.003793,39777
"48956",48247,0,3,"N",0,1,46,"D","M",0,32083
"48957",48248,0,3,"N",0,2,78,"D","F",0.533824,33654
"48958",48249,0,3,"N",0,2,43,"D","M",0.523358,36786
"48959",48250,0,3,"Y",1,2,77,"D","F",0.523358,36786
"48960",48251,0,2,"Y",0,1,58,"D","F",0.017434,63807
"48961",48252,0,3,"Y",0,2,72,"D","F",0.584576,39020
"48962",48252,0,3,"Y",0,2,72,"D","F",0.584576,39020
"48963",48253,0,3,"Y",0,1,79,"D","F",0.07494,65163
"48964",48254,0,3,"N",0,1,61,"N","M",0.126615,32174
"48965",48255,1,3,"Y",0,2,47,"D","F",0,17019
"48966",48256,0,3,"Y",1,1,65,"D","F",0.809458,65893
"48967",48257,1,3,"Y",1,2,46,"D","M",0,26842
"48968",48258,0,3,"Y",0,1,50,"D","F",0.009069,11185
"48969",48259,0,3,"N",0,1,76,"D","M",0.017372,34432
"48970",48260,1,2,"Y",0,2,55,"N","M",0.762295,51741
"48971",48261,0,3,"N",0,3,57,"N","M",0.810236,76637
"48972",48263,1,3,"N",0,2,61,"D","F",0.856415,55931
"48973",48264,0,3,"Y",1,3,51,"D","M",0.73755,51389
"48974",48265,0,3,"N",0,2,69,"N","M",0.425641,35625
"48975",48266,0,3,"N",0,1,59,"N","M",0.786039,59474
"48976",48267,0,3,"N",1,1,55,"N","F",0.786039,59474
"48977",48268,0,3,"Y",0,1,35,"D","M",0.710908,52150
"48978",48269,1,3,"N",1,2,61,"D","M",0.891577,57663
"48979",48270,0,3,"Y",0,1,48,"D","F",0.006066,25417
"48980",48271,0,3,"N",0,1,41,"N","M",0.895015,32162
"48981",48272,0,3,"N",0,2,36,"D","F",0.641026,27656
"48982",48273,0,3,"Y",0,4,82,"D","F",0.861386,71406
"48983",48273,0,3,"Y",0,4,82,"D","F",0.861386,71406
"48984",48274,0,3,"Y",1,1,83,"N","F",0.664785,80685
"48985",48275,0,3,"Y",0,1,61,"D","F",0.447009,30119
"48986",48276,0,2,"Y",1,1,59,"D","F",0.319267,16919
"48987",48277,1,3,"Y",1,2,71,"D","M",0.808241,67308
"48988",48278,0,3,"Y",1,2,44,"D","M",0,17019
"48989",48279,1,3,"N",0,5,64,"D","M",0.007014,20625
"48990",48280,0,3,"Y",1,2,49,"N","F",0.456442,45278
"48991",48281,0,3,"N",0,4,59,"D","F",0.717508,40700
"48992",48282,0,3,"Y",0,2,51,"D","F",0.003895,28015
"48993",48283,0,3,"N",0,3,82,"D","F",0.009069,11185
"48994",48284,0,3,"Y",0,2,55,"D","M",0.037056,24762
"48995",48285,0,3,"Y",1,1,51,"D","F",0.008289,11438
"48996",48286,1,3,"N",1,4,47,"N","M",0.891577,57663
"48997",48287,0,3,"Y",1,5,35,"D","F",0.015083,21389
"48998",48288,0,3,"N",0,1,35,"N","F",0.015083,21389
"48999",48289,0,3,"Y",0,3,63,"N","M",0.684962,38889
"49000",48290,1,2,"N",0,3,48,"D","M",0.861386,71406
"49001",48291,1,2,"Y",0,3,46,"N","F",0.861386,71406
"49002",48292,0,3,"N",0,1,38,"D","F",0.014343,22125
"49003",48293,0,3,"N",0,2,40,"N","F",0.003504,9867
"49004",48294,0,3,"Y",1,1,54,"D","M",0.788866,76597
"49005",48295,0,3,"N",0,1,53,"D","F",0.793062,63750
"49006",48296,1,3,"Y",1,2,52,"D","M",0.810236,76637
"49007",48297,1,3,"N",0,2,75,"D","F",0.004382,19762
"49008",48298,0,3,"Y",0,1,50,"N","F",0.820663,32721
"49009",48299,0,3,"Y",0,1,56,"D","F",0.816065,58281
"49010",48300,0,3,"Y",1,1,55,"D","F",0.148235,24803
"49011",48301,0,3,"N",0,2,48,"D","M",0.651024,29792
"49012",48302,0,3,"Y",1,1,54,"N","M",0.842763,36154
"49013",48303,0,3,"N",0,1,42,"N","M",0.666016,40117
"49014",48304,0,3,"N",0,4,54,"D","F",0.826544,65167
"49015",48305,0,3,"N",0,1,49,"D","F",0.423968,35781
"49016",48306,0,3,"N",0,1,72,"N","M",0.92623,24167
"49017",48307,0,2,"Y",1,1,58,"D","F",0.07494,65163
"49018",48308,0,3,"N",0,1,35,"D","M",0.85997,67179
"49019",48309,0,3,"Y",1,2,41,"N","F",0.965395,58656
"49020",48310,0,3,"Y",1,2,54,"N","M",0.965395,58656
"49021",48311,0,2,"Y",1,2,61,"N","F",0.237082,38472
"49022",48312,0,3,"Y",1,2,54,"D","F",0.631579,65739
"49023",48313,0,3,"N",0,1,39,"D","M",0.067203,29167
"49024",48314,0,3,"N",0,1,71,"D","F",0.019936,26343
"49025",48315,0,3,"N",0,4,35,"N","M",0.717508,40700
"49026",48316,0,3,"N",0,10,62,"D","M",0.247263,26212
"49027",48316,0,3,"N",0,10,62,"D","M",0.247263,26212
"49028",48317,0,3,"N",0,2,35,"N","M",0.730532,73636
"49029",48318,0,2,"Y",0,3,69,"N","M",0.936723,38942
"49030",48319,0,3,"Y",0,1,36,"D","F",0.02375,12917
"49031",48320,0,3,"Y",0,2,63,"D","M",0.851852,33278
"49032",48321,1,3,"Y",1,2,42,"D","M",0.007014,20625
"49033",48322,1,3,"Y",1,3,60,"D","F",0.055874,56125
"49034",48323,0,3,"Y",1,4,52,"D","F",0.696038,35865
"49035",48324,0,3,"N",0,1,41,"D","F",0,10653
"49036",48325,0,3,"N",0,1,61,"D","M",0.040318,27452
"49037",48326,0,3,"Y",0,2,46,"N","M",0.717508,40700
"49038",48327,1,3,"N",0,4,67,"D","M",0.003793,39777
"49039",48328,0,3,"Y",1,1,43,"D","F",0.346669,32135
"49040",48329,1,3,"Y",1,2,61,"D","F",0.808241,67308
"49041",48330,0,3,"Y",1,1,37,"D","F",0.551432,39327
"49042",48331,0,3,"Y",0,7,37,"D","F",0.033499,20587
"49043",48332,0,2,"N",0,3,36,"N","F",0.561798,39167
"49044",48333,0,3,"Y",0,3,49,"D","M",1,41078
"49045",48334,0,3,"Y",0,1,45,"D","M",0.827707,82436
"49046",48335,0,3,"Y",0,2,58,"D","F",0.631579,65739
"49047",48336,1,3,"N",0,1,35,"N","F",0.420971,44808
"49048",48337,0,3,"N",0,2,35,"D","F",0.102506,30125
"49049",48338,0,3,"Y",1,1,58,"D","M",0.009069,11185
"49050",48339,0,3,"N",0,2,43,"D","M",0.883298,87895
"49051",48340,0,3,"N",0,1,71,"D","M",0.825397,84170
"49052",48341,0,3,"Y",1,1,36,"D","M",0.891577,57663
"49053",48342,0,3,"Y",0,2,50,"D","F",0.786039,59474
"49054",48343,0,3,"Y",0,2,54,"D","M",0.786039,59474
"49055",48344,0,3,"Y",1,1,53,"D","M",0.649664,47614
"49056",48345,1,3,"Y",0,3,65,"D","M",0.346669,32135
"49057",48346,0,2,"Y",1,3,56,"N","F",0.936723,38942
"49058",48347,0,2,"N",0,1,39,"N","M",0.754368,50625
"49059",48348,0,3,"Y",0,1,47,"D","F",0.015551,14063
"49060",48349,0,3,"N",0,4,35,"N","F",0.679049,68750
"49061",48350,1,3,"N",0,1,65,"D","M",0.00665,38867
"49062",48351,0,3,"N",0,2,72,"N","F",0,23512
"49063",48352,0,3,"Y",1,2,49,"D","M",0,21176
"49064",48353,0,3,"N",0,2,35,"D","F",0.793062,63750
"49065",48354,0,3,"Y",0,2,45,"D","M",0.73173,45156
"49066",48355,0,3,"Y",0,1,76,"D","F",0.413408,63214
"49067",48356,0,3,"Y",1,1,55,"D","M",0.563877,59245
"49068",48357,1,3,"N",0,2,52,"D","F",0.763074,75263
"49069",48358,0,3,"Y",0,2,41,"N","M",0.569353,50000
"49070",48359,1,3,"Y",1,1,61,"D","F",0.59024,21500
"49071",48360,0,3,"Y",1,1,35,"D","F",0.66015,38485
"49072",48361,0,3,"N",0,1,65,"N","F",0.622432,30119
"49073",48362,0,3,"N",0,2,36,"D","F",0.579262,37500
"49074",48363,0,3,"N",0,2,72,"D","F",0.461085,59226
"49075",48364,0,3,"N",0,3,88,"D","M",0,14663
"49076",48365,0,3,"N",0,3,70,"D","M",0.044944,54792
"49077",48366,1,2,"Y",0,1,49,"N","M",0.346669,32135
"49078",48367,1,3,"N",0,1,36,"N","M",0.776094,58750
"49079",48368,0,3,"Y",0,1,49,"D","M",0.109639,54844
"49080",48369,0,3,"N",0,1,41,"N","M",0.7127,41974
"49081",48370,0,3,"N",0,2,41,"N","F",0.856529,33009
"49082",48371,1,3,"Y",1,1,46,"D","F",0.090129,14886
"49083",48372,1,3,"N",0,1,78,"D","M",0.563667,27500
"49084",48373,1,3,"N",0,3,41,"D","M",0.007014,20625
"49085",48374,0,3,"Y",1,2,62,"N","F",0.548232,38214
"49086",48375,0,3,"Y",1,2,46,"D","M",0.346669,32135
"49087",48376,0,2,"N",1,4,35,"N","M",1,66875
"49088",48377,0,3,"Y",1,2,49,"D","M",0.622432,30119
"49089",48378,0,3,"N",0,1,48,"N","F",0.597052,28333
"49090",48379,1,3,"N",0,1,60,"D","F",0.003149,11859
"49091",48380,0,3,"Y",1,3,54,"N","F",0.894231,38950
"49092",48381,0,3,"N",0,2,53,"D","F",0.911111,47750
"49093",48382,0,3,"N",0,1,72,"N","F",0.858516,50357
"49094",48383,0,3,"N",0,5,47,"D","F",0,17019
"49095",48384,0,3,"N",0,1,39,"D","F",0,17019
"49096",48385,0,3,"Y",1,3,59,"D","M",0.809458,65893
"49097",48386,0,3,"Y",1,2,51,"N","F",0.814088,52115
"49098",48387,0,3,"Y",0,2,49,"D","M",0.697674,50132
"49099",48388,0,3,"Y",1,3,54,"N","F",0.959164,60000
"49100",48389,0,3,"Y",1,2,46,"N","F",0.490012,32452
"49101",48390,0,3,"Y",0,1,43,"D","F",0.447009,30119
"49102",48391,1,3,"N",0,1,56,"N","F",0.755629,35820
"49103",48392,0,3,"N",0,1,86,"D","F",0.768697,36985
"49104",48393,0,3,"N",0,1,40,"N","M",0.7127,41974
"49105",48394,1,3,"Y",1,1,50,"N","F",0.535252,41750
"49106",48395,0,3,"N",0,1,50,"D","F",0.755346,36685
"49107",48396,0,3,"N",0,1,56,"D","M",0.043274,23370
"49108",48397,1,2,"N",0,1,36,"D","M",0,30000
"49109",48398,0,3,"N",0,1,46,"D","F",0.01873,19333
"49110",48399,0,3,"N",0,2,47,"D","F",0.82572,65357
"49111",48400,1,3,"Y",1,1,65,"D","M",0.808241,67308
"49112",48401,0,3,"Y",0,2,57,"N","M",0.577074,31750
"49113",48402,0,2,"N",0,2,57,"N","F",0.789781,37614
"49114",48403,0,3,"Y",1,2,55,"D","M",0.754368,50625
"49115",48404,0,3,"Y",1,3,52,"D","F",0.07494,65163
"49116",48405,0,3,"Y",1,2,55,"D","F",0.510638,56143
"49117",48406,0,3,"Y",1,1,61,"D","F",0.814088,52115
"49118",48407,0,3,"N",0,2,44,"D","M",0.650616,63750
"49119",48408,0,3,"Y",0,1,53,"D","F",0.020386,60000
"49120",48409,0,3,"N",0,2,49,"D","F",0.009069,11185
"49121",48410,0,3,"Y",0,3,59,"D","M",0.009069,11185
"49122",48411,0,3,"Y",1,1,54,"D","F",0.873582,63958
"49123",48412,0,3,"Y",1,1,73,"D","F",0.563877,59245
"49124",48413,0,3,"N",0,1,41,"D","M",0.68651,43214
"49125",48414,0,3,"Y",0,2,70,"D","M",0.486513,39531
"49126",48415,0,3,"N",0,1,45,"D","M",0.820663,32721
"49127",48416,0,3,"N",0,2,85,"N","F",0.752022,52500
"49128",48417,0,3,"Y",1,1,45,"N","M",0.922091,58828
"49129",48418,0,3,"N",0,2,38,"D","M",0.789781,37614
"49130",48419,0,3,"Y",0,1,86,"D","F",0.883825,35156
"49131",48420,1,3,"Y",1,2,56,"D","M",0.849126,73125
"49132",48421,0,3,"N",0,3,37,"D","F",0.858516,50357
"49133",48422,0,3,"N",0,1,43,"D","F",0.79021,33182
"49134",48423,0,3,"N",0,1,40,"D","M",0.429352,28854
"49135",48424,0,3,"Y",0,2,40,"D","M",0.81764,63750
"49136",48425,0,3,"N",0,1,44,"D","F",0.82572,65357
"49137",48426,0,3,"N",0,1,77,"D","F",0.732301,42391
"49138",48427,0,3,"N",0,4,98,"D","M",0.551432,39327
"49139",48427,0,3,"N",0,4,98,"D","M",0.551432,39327
"49140",48428,0,3,"Y",0,4,50,"D","F",0.861386,71406
"49141",48428,0,3,"Y",0,4,50,"D","F",0.861386,71406
"49142",48429,0,3,"Y",1,1,46,"D","F",0.768281,67250
"49143",48430,0,3,"N",0,1,56,"D","M",0.081721,28226
"49144",48431,1,3,"Y",1,1,49,"D","F",0.834446,45089
"49145",48432,1,3,"N",0,3,46,"D","F",0.711207,27917
"49146",48433,1,3,"N",0,2,49,"D","M",0.899911,43967
"49147",48434,1,3,"Y",1,2,56,"D","F",0,40278
"49148",48434,1,3,"Y",1,2,56,"D","F",0,40278
"49149",48435,0,2,"Y",1,1,43,"D","F",0.945578,65278
"49150",48436,1,3,"N",0,2,46,"D","M",0.035985,24038
"49151",48437,0,3,"Y",0,2,37,"D","M",0.005405,8927
"49152",48438,0,3,"Y",0,2,45,"D","F",0.883298,87895
"49153",48439,0,2,"N",0,1,69,"N","F",0.752022,52500
"49154",48440,1,3,"N",0,1,37,"N","M",0.346669,32135
"49155",48441,0,2,"Y",1,2,54,"N","M",0.789781,37614
"49156",48442,1,3,"Y",0,3,39,"D","F",0.007014,20625
"49157",48443,1,3,"N",0,1,47,"N","M",0.563877,59245
"49158",48444,0,3,"N",0,2,67,"D","M",0.045512,21224
"49159",48445,0,3,"Y",0,1,47,"D","F",0.0249,57792
"49160",48446,0,3,"N",0,2,74,"D","M",0.534466,34107
"49161",48447,0,2,"N",0,1,82,"D","F",0.664785,80685
"49162",48448,0,3,"N",0,5,46,"D","F",0,9876
"49163",48449,1,3,"Y",1,2,49,"D","F",0.891577,57663
"49164",48450,0,3,"Y",1,3,51,"N","F",0.909322,36103
"49165",48451,0,2,"Y",1,4,57,"N","M",0.943375,57794
"49166",48452,0,2,"Y",1,4,52,"N","F",0.943375,57794
"49167",48453,0,2,"N",0,1,68,"N","M",0.05375,32727
"49168",48454,1,3,"N",0,1,53,"N","M",0.854192,31321
"49169",48455,0,3,"Y",1,2,66,"N","M",0.641561,31447
"49170",48456,1,3,"N",0,2,62,"N","F",0.007014,20625
"49171",48457,0,3,"N",0,1,44,"D","F",0.66381,49545
"49172",48458,0,2,"Y",1,1,37,"D","F",0.526473,34727
"49173",48459,1,2,"Y",1,3,58,"N","F",0.711207,27917
"49174",48460,0,3,"Y",0,3,55,"N","F",0.425641,35625
"49175",48461,0,3,"N",0,1,36,"N","F",0.945578,65278
"49176",48462,1,3,"N",0,2,48,"D","F",0.899911,43967
"49177",48463,0,3,"Y",1,2,54,"N","M",0.679049,68750
"49178",48464,0,3,"N",0,2,35,"N","M",0.056125,36378
"49179",48465,0,3,"N",0,1,42,"N","M",0.826544,65167
"49180",48466,0,3,"Y",0,1,77,"D","F",0.768697,36985
"49181",48467,1,3,"Y",0,3,40,"N","M",0.502901,42652
"49182",48468,1,3,"N",0,2,45,"D","M",0.41303,26250
"49183",48469,0,3,"Y",1,1,47,"D","F",0.006304,15722
"49184",48470,0,3,"N",0,2,44,"D","F",0.82572,65357
"49185",48471,0,3,"N",0,1,38,"N","M",0.866795,49074
"49186",48472,0,3,"Y",1,1,54,"D","M",0.523358,36786
"49187",48473,0,3,"N",0,1,89,"D","F",0.008289,11438
"49188",48474,0,3,"N",0,1,89,"D","F",0.356369,31167
"49189",48475,0,3,"N",0,2,37,"D","F",0.420971,44808
"49190",48476,0,3,"N",0,1,54,"D","F",0.679049,68750
"49191",48477,0,3,"N",0,1,37,"D","F",0.547149,61023
"49192",48478,0,3,"Y",1,2,48,"N","M",0.836662,41343
"49193",48479,0,3,"Y",0,2,52,"N","F",0.577074,31750
"49194",48480,0,3,"Y",1,3,36,"N","M",0.023489,13202
"49195",48481,0,3,"N",0,1,42,"N","F",0.533824,33654
"49196",48482,0,3,"Y",1,2,78,"D","M",0.519189,43750
"49197",48483,0,3,"N",0,5,38,"D","F",0.0249,57792
"49198",48484,0,3,"N",0,2,54,"D","F",0.07494,65163
"49199",48485,0,2,"Y",1,1,48,"D","M",0.771182,34453
"49200",48486,0,3,"N",0,1,70,"D","M",0.018998,56719
"49201",48487,0,3,"Y",0,2,51,"D","M",0.848629,40208
